/home/jianjian/Nutstore/Self-Driving/Project4_research/IMG/center_2019_01_16_20_38_49_373.jpg,/home/jianjian/Nutstore/Self-Driving/Project4_research/IMG/left_2019_01_16_20_38_49_373.jpg,/home/jianjian/Nutstore/Self-Driving/Project4_research/IMG/right_2019_01_16_20_38_49_373.jpg,-0.3286385,0,0,3.664234E-06
/home/jianjian/Nutstore/Self-Driving/Project4_research/IMG/center_2019_01_16_20_38_49_441.jpg,/home/jianjian/Nutstore/Self-Driving/Project4_research/IMG/left_2019_01_16_20_38_49_441.jpg,/home/jianjian/Nutstore/Self-Driving/Project4_research/IMG/right_2019_01_16_20_38_49_441.jpg,-0.3333334,0,0,5.667293E-06
/home/jianjian/Nutstore/Self-Driving/Project4_research/IMG/center_2019_01_16_20_38_49_510.jpg,/home/jianjian/Nutstore/Self-Driving/Project4_research/IMG/left_2019_01_16_20_38_49_510.jpg,/home/jianjian/Nutstore/Self-Driving/Project4_research/IMG/right_2019_01_16_20_38_49_510.jpg,-0.3661972,0.0357542,0,0.02375453
/home/jianjian/Nutstore/Self-Driving/Project4_research/IMG/center_2019_01_16_20_38_49_577.jpg,/home/jianjian/Nutstore/Self-Driving/Project4_research/IMG/left_2019_01_16_20_38_49_577.jpg,/home/jianjian/Nutstore/Self-Driving/Project4_research/IMG/right_2019_01_16_20_38_49_577.jpg,-0.3849765,0.2185321,0,0.122018
/home/jianjian/Nutstore/Self-Driving/Project4_research/IMG/center_2019_01_16_20_38_49_644.jpg,/home/jianjian/Nutstore/Self-Driving/Project4_research/IMG/left_2019_01_16_20_38_49_644.jpg,/home/jianjian/Nutstore/Self-Driving/Project4_research/IMG/right_2019_01_16_20_38_49_644.jpg,-0.3849765,0.3951838,0,0.3494988
/home/jianjian/Nutstore/Self-Driving/Project4_research/IMG/center_2019_01_16_20_38_49_713.jpg,/home/jianjian/Nutstore/Self-Driving/Project4_research/IMG/left_2019_01_16_20_38_49_713.jpg,/home/jianjian/Nutstore/Self-Driving/Project4_research/IMG/right_2019_01_16_20_38_49_713.jpg,-0.3896714,0.6353881,0,0.8516076
/home/jianjian/Nutstore/Self-Driving/Project4_research/IMG/center_2019_01_16_20_38_49_780.jpg,/home/jianjian/Nutstore/Self-Driving/Project4_research/IMG/left_2019_01_16_20_38_49_780.jpg,/home/jianjian/Nutstore/Self-Driving/Project4_research/IMG/right_2019_01_16_20_38_49_780.jpg,-0.3896714,0.7233717,0,1.348027
/home/jianjian/Nutstore/Self-Driving/Project4_research/IMG/center_2019_01_16_20_38_49_847.jpg,/home/jianjian/Nutstore/Self-Driving/Project4_research/IMG/left_2019_01_16_20_38_49_847.jpg,/home/jianjian/Nutstore/Self-Driving/Project4_research/IMG/right_2019_01_16_20_38_49_847.jpg,-0.4366197,0.478785,0,1.839273
/home/jianjian/Nutstore/Self-Driving/Project4_research/IMG/center_2019_01_16_20_38_49_916.jpg,/home/jianjian/Nutstore/Self-Driving/Project4_research/IMG/left_2019_01_16_20_38_49_916.jpg,/home/jianjian/Nutstore/Self-Driving/Project4_research/IMG/right_2019_01_16_20_38_49_916.jpg,-0.4366197,0.2981458,0,2.124932
/home/jianjian/Nutstore/Self-Driving/Project4_research/IMG/center_2019_01_16_20_38_49_984.jpg,/home/jianjian/Nutstore/Self-Driving/Project4_research/IMG/left_2019_01_16_20_38_49_984.jpg,/home/jianjian/Nutstore/Self-Driving/Project4_research/IMG/right_2019_01_16_20_38_49_984.jpg,-0.4366197,0.1214941,0,2.244764
